"event-id","visible","timestamp","location-long","location-lat","acceleration-raw-x","acceleration-raw-y","acceleration-raw-z","bar:barometric-height","battery-charge-percent","battery-charging-current","external-temperature","gps:hdop","gps:satellite-count","gps-time-to-fix","ground-speed","heading","height-above-msl","import-marked-outlier","gls:light-level","mag:magnetic-field-raw-x","mag:magnetic-field-raw-y","mag:magnetic-field-raw-z","orn:transmission-protocol","tag-voltage","sensor-type","individual-taxon-canonical-name","tag-local-identifier","individual-local-identifier","study-name","ECMWF Interim Full Daily SFC-FC 10 Metre Wind Gust","ECMWF Interim Full Daily SFC-FC Sunshine Duration","ECMWF Interim Full Daily SFC-FC Maximum Temperature at 2 m","ECMWF Interim Full Daily SFC-FC Temperature (2 m above Ground)","ECMWF Interim Full Daily SFC-FC Minimum Temperature at 2 m"
"21451848601","true","2022-02-24 05:28:08.000","12.566169738769531","45.50236511230469","22.0","-23.0","1058.0","0.0","97","0.0","28.0","1.1","6","0.97","0.0","209.0","-10.0","false","0.0","1.442","-0.059","0.438","GPRS","4129.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848602","true","2022-02-24 05:28:09.000","12.566171646118164","45.50236511230469","33.0","-17.0","1053.0","0.0","97","0.0","28.0","1.1","6","1.0","0.0","206.0","-10.0","false","0.0","1.444","-0.058","0.429","GPRS","4129.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848603","true","2022-02-24 05:28:10.000","12.566123008728027","45.50235366821289","25.0","-11.0","1060.0","0.0","97","0.0","28.0","0.8","8","1.08","0.0","294.0","-11.0","false","0.0","1.453","-0.059","0.426","GPRS","4129.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848604","true","2022-02-24 05:28:11.000","12.56616497039795","45.502349853515625","24.0","-21.0","1050.0","0.0","96","0.0","28.0","0.7","10","1.01","0.0","344.0","-12.0","false","0.0","1.443","-0.057","0.427","GPRS","4123.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848605","true","2022-02-24 05:28:12.000","12.566163063049316","45.502349853515625","32.0","-23.0","1056.0","0.0","97","0.0","28.0","0.7","10","1.0","0.0","308.0","-13.0","false","22.0","1.443","-0.061","0.432","GPRS","4129.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848606","true","2022-02-24 05:28:13.000","12.566162109375","45.502349853515625","35.0","-35.0","1052.0","0.0","96","0.0","28.0","0.7","10","1.04","0.0","328.0","-12.0","false","0.0","1.443","-0.062","0.437","GPRS","4123.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848607","true","2022-02-24 05:28:14.000","12.566163063049316","45.502349853515625","32.0","-25.0","1054.0","0.0","98","0.0","28.0","0.7","10","1.0","0.0","313.0","-11.0","false","20.0","1.448","-0.064","0.438","GPRS","4135.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848608","true","2022-02-24 05:28:15.000","12.566163063049316","45.502349853515625","26.0","-24.0","1057.0","0.0","97","0.0","28.0","0.7","10","0.98","0.0","195.0","-11.0","false","0.0","1.446","-0.062","0.437","GPRS","4132.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848609","true","2022-02-24 05:28:16.000","12.566162109375","45.502349853515625","26.0","-18.0","1058.0","0.0","97","0.0","28.0","0.7","10","1.01","0.0","87.0","-11.0","false","0.0","1.448","-0.058","0.441","GPRS","4129.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848610","true","2022-02-24 05:28:17.000","12.566160202026367","45.502349853515625","30.0","-17.0","1056.0","0.0","97","0.0","28.0","0.7","10","1.01","0.0","336.0","-10.0","false","13.0","1.444","-0.056","0.438","GPRS","4129.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848611","true","2022-02-24 05:28:18.000","12.566158294677734","45.502349853515625","32.0","-20.0","1058.0","0.0","97","0.0","28.0","0.7","10","0.99","0.0","124.0","-10.0","false","0.0","1.448","-0.057","0.443","GPRS","4129.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848612","true","2022-02-24 05:28:19.000","12.566146850585938","45.502349853515625","34.0","-44.0","1035.0","0.0","97","0.0","28.0","0.7","13","1.09","0.0","67.0","-11.0","false","0.0","1.448","-0.069","0.435","GPRS","4129.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848613","true","2022-02-24 17:23:30.000","12.567136764526367","45.50531005859375","15.0","-640.0","834.0","0.0","100","0.0","20.0","1.3","7","54.99","0.0","75.0","-13.0","false","1101.0","0.806","0.067","0.245","GPRS","4174.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848614","true","2022-02-24 17:23:39.000","12.567228317260742","45.505340576171875","-102.0","-709.0","775.0","0.0","100","0.0","20.0","1.3","7","7.92","0.0","143.0","-13.0","false","0.0","0.789","0.071","0.201","GPRS","4157.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848615","true","2022-02-25 05:24:45.000","12.566048622131348","45.50225830078125","-67.0","-86.0","1045.0","0.0","100","0.0","25.0","1.2","7","26.61","0.0","150.0","9.0","false","0.0","1.408","0.006","0.424","GPRS","4163.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848616","true","2022-02-26 05:24:59.000","12.566140174865723","45.50225830078125","-49.0","-167.0","1044.0","0.0","100","0.0","22.0","1.8","7","39.89","0.0","112.0","-3.0","false","520.0","1.344","-0.209","0.466","GPRS","4168.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848617","true","2022-02-26 05:25:00.000","12.56614875793457","45.50225830078125","-53.0","-169.0","1040.0","0.0","94","0.0","22.0","1.8","7","1.0","0.0","64.0","-4.0","false","1.0","1.339","-0.209","0.457","GPRS","4112.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848618","true","2022-02-26 05:25:01.000","12.566146850585938","45.50227355957031","-20.0","-160.0","1043.0","0.0","95","0.0","22.0","1.0","11","1.13","0.0","247.0","-5.0","false","0.0","1.354","-0.219","0.462","GPRS","4118.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848619","true","2022-02-26 05:25:02.000","12.56615161895752","45.50227355957031","-10.0","-154.0","1050.0","0.0","94","0.0","22.0","1.0","11","0.97","0.0","5.0","-5.0","false","0.0","1.353","-0.221","0.446","GPRS","4112.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848620","true","2022-02-26 05:25:03.000","12.566153526306152","45.50227737426758","-36.0","-146.0","1041.0","0.0","94","0.0","22.0","1.5","11","1.0","0.0","83.0","-6.0","false","0.0","1.346","-0.217","0.459","GPRS","4115.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848621","true","2022-02-26 05:25:04.000","12.566158294677734","45.50228500366211","-37.0","-160.0","1047.0","0.0","94","0.0","22.0","1.0","11","1.01","0.0","330.0","-7.0","false","0.0","1.342","-0.216","0.454","GPRS","4115.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848622","true","2022-02-26 05:25:05.000","12.566155433654785","45.50228500366211","-25.0","-148.0","1039.0","0.0","93","0.0","22.0","1.0","11","0.98","0.0","210.0","-7.0","false","0.0","1.344","-0.211","0.464","GPRS","4109.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848623","true","2022-02-26 05:25:06.000","12.56615161895752","45.50228500366211","-58.0","-165.0","1042.0","0.0","94","0.0","22.0","1.0","11","0.99","0.0","3.0","-7.0","false","0.0","1.337","-0.202","0.453","GPRS","4115.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848624","true","2022-02-26 05:25:07.000","12.56614875793457","45.50228500366211","-59.0","-167.0","1043.0","0.0","95","0.0","22.0","1.5","11","1.02","0.0","203.0","-7.0","false","0.0","1.339","-0.205","0.459","GPRS","4121.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848625","true","2022-02-26 05:25:08.000","12.566144943237305","45.502281188964844","-58.0","-175.0","1039.0","0.0","94","0.0","22.0","1.0","11","1.0","0.0","124.0","-6.0","false","0.0","1.329","-0.198","0.457","GPRS","4115.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848626","true","2022-02-26 05:25:09.000","12.566146850585938","45.50228500366211","-54.0","-181.0","1040.0","0.0","95","0.0","22.0","1.0","11","0.98","0.0","272.0","-7.0","false","0.0","1.332","-0.199","0.466","GPRS","4121.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848627","true","2022-02-26 05:25:10.000","12.566146850585938","45.50228500366211","-69.0","-178.0","1041.0","0.0","94","0.0","22.0","1.0","11","1.03","0.0","209.0","-7.0","false","0.0","1.332","-0.199","0.469","GPRS","4115.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848628","true","2022-02-26 05:25:11.000","12.56615161895752","45.50228500366211","-76.0","-191.0","1032.0","0.0","96","0.0","22.0","1.0","11","0.99","0.0","68.0","-7.0","false","0.0","1.333","-0.191","0.47","GPRS","4126.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848629","true","2022-02-26 05:25:12.000","12.56615161895752","45.50228500366211","-68.0","-189.0","1039.0","0.0","94","0.0","22.0","1.0","11","1.01","0.0","221.0","-7.0","false","0.0","1.333","-0.191","0.465","GPRS","4115.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848630","true","2022-02-26 05:25:13.000","12.566156387329102","45.502288818359375","-65.0","-174.0","1053.0","0.0","94","0.0","22.0","1.0","11","0.99","0.0","269.0","-8.0","false","0.0","1.342","-0.195","0.46","GPRS","4115.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848631","true","2022-02-26 17:25:46.000","12.566102981567383","45.50114059448242","-37.0","-189.0","1077.0","0.0","100","0.0","20.0","2.0","4","28.48","0.0","91.0","-46.0","false","1048.0","1.416","-0.088","0.465","GPRS","4174.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848632","true","2022-02-26 17:25:53.000","12.566189765930176","45.5011100769043","227.0","-47.0","1037.0","0.0","100","0.0","20.0","2.0","4","6.66","0.5555555555555556","11.0","-46.0","false","0.0","1.419","-0.067","0.464","GPRS","4157.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848633","true","2022-02-27 05:22:05.000","12.566102027893066","45.50232696533203","-151.0","-4.0","1046.0","0.0","100","0.0","29.0","0.9","9","40.23","0.0","56.0","-11.0","false","3.0","1.461","0.006","0.407","GPRS","4163.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848861","true","2022-02-28 05:22:05.000","12.56832504272461","45.51774597167969","-111.0","-148.0","1042.0","0.0","100","0.0","28.0","1.3","7","39.5","0.0","38.0","-11.0","false","617.0","1.294","-0.241","0.432","GPRS","4168.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848862","true","2022-02-28 05:22:06.000","12.568327903747559","45.51774978637695","-163.0","-17.0","1065.0","0.0","96","0.0","28.0","1.3","7","1.02","0.0","17.0","-11.0","false","0.0","1.325","-0.237","0.426","GPRS","4123.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848863","true","2022-02-28 05:22:07.000","12.568333625793457","45.51775360107422","-89.0","-155.0","1080.0","0.0","96","0.0","28.0","1.3","7","0.99","0.0","34.0","-11.0","false","6.0","1.256","-0.243","0.426","GPRS","4123.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848864","true","2022-02-28 05:22:08.000","12.568338394165039","45.517757415771484","-100.0","-422.0","955.0","0.0","96","0.0","28.0","1.3","7","0.99","0.0","77.0","-12.0","false","1.0","1.218","-0.237","0.43","GPRS","4126.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848865","true","2022-02-28 05:22:09.000","12.568340301513672","45.51776123046875","-65.0","-191.0","1069.0","0.0","96","0.0","28.0","1.3","7","0.99","0.0","80.0","-12.0","false","0.0","1.237","-0.284","0.386","GPRS","4126.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848866","true","2022-02-28 05:22:10.000","12.568343162536621","45.517765045166016","-12.0","-195.0","1028.0","0.0","96","0.0","28.0","1.2","8","1.03","0.0","279.0","-12.0","false","0.0","1.241","-0.284","0.416","GPRS","4126.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848867","true","2022-02-28 05:22:11.000","12.568347930908203","45.517765045166016","-52.0","-188.0","1014.0","0.0","95","0.0","28.0","1.2","8","1.01","0.0","92.0","-12.0","false","0.0","1.263","-0.277","0.431","GPRS","4121.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848868","true","2022-02-28 05:22:12.000","12.568351745605469","45.517765045166016","-67.0","-133.0","1050.0","0.0","97","0.0","28.0","1.2","8","0.98","0.0","292.0","-12.0","false","0.0","1.276","-0.278","0.421","GPRS","4129.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848869","true","2022-02-28 05:22:13.000","12.568351745605469","45.51776885986328","-27.0","-131.0","1043.0","0.0","96","0.0","28.0","1.2","8","1.03","0.0","117.0","-12.0","false","0.0","1.28","-0.276","0.413","GPRS","4123.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848870","true","2022-02-28 05:22:14.000","12.568349838256836","45.517765045166016","-84.0","-123.0","1043.0","0.0","96","0.0","28.0","1.2","8","0.97","0.0","249.0","-12.0","false","0.0","1.305","-0.263","0.425","GPRS","4123.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848871","true","2022-02-28 05:22:15.000","12.568347930908203","45.517765045166016","-52.0","-84.0","1055.0","0.0","96","0.0","28.0","1.2","8","1.0","0.0","72.0","-12.0","false","0.0","1.315","-0.268","0.412","GPRS","4126.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848872","true","2022-02-28 05:22:16.000","12.568346977233887","45.517765045166016","-80.0","-130.0","1043.0","0.0","95","0.0","28.0","1.2","8","1.0","0.0","317.0","-12.0","false","0.0","1.295","-0.269","0.408","GPRS","4121.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848873","true","2022-02-28 05:22:17.000","12.568343162536621","45.51776123046875","-65.0","-108.0","1056.0","0.0","95","0.0","28.0","1.2","8","1.01","0.0","132.0","-11.0","false","1.0","1.303","-0.272","0.422","GPRS","4121.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848874","true","2022-02-28 05:22:18.000","12.568340301513672","45.517757415771484","-42.0","-84.0","1053.0","0.0","96","0.0","28.0","1.2","8","1.02","0.0","265.0","-11.0","false","12.0","1.321","-0.267","0.413","GPRS","4126.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848875","true","2022-02-28 05:22:19.000","12.568336486816406","45.51775360107422","-30.0","-123.0","1037.0","0.0","96","0.0","28.0","1.2","9","1.04","0.0","264.0","-11.0","false","0.0","1.302","-0.272","0.412","GPRS","4123.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848876","true","2022-02-28 17:28:35.000","12.566485404968262","45.50121307373047","10.0","77.0","1033.0","0.0","100","0.0","24.0","1.0","7","36.2","0.2777777777777778","171.0","-6.0","false","1180.0","1.067","-0.019","0.429","GPRS","4174.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848877","true","2022-02-28 17:28:43.000","12.566516876220703","45.501197814941406","-60.0","-134.0","1100.0","0.0","100","0.0","24.0","1.0","7","7.18","0.2777777777777778","180.0","-5.0","false","0.0","0.986","-0.111","0.397","GPRS","4157.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848878","true","2022-03-01 05:18:15.000","12.568331718444824","45.51774597167969","-57.0","179.0","1023.0","0.0","100","0.0","21.0","1.7","4","23.71","0.5555555555555556","29.0","-5.0","false","0.0","1.506","0.08","0.349","GPRS","4160.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848879","true","2022-03-02 05:18:35.000","12.566060066223145","45.502662658691406","41.0","-5.0","1057.0","0.0","100","0.0","23.0","0.9","12","43.25","0.0","109.0","-4.0","false","659.0","1.451","-0.01","0.421","GPRS","4168.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848880","true","2022-03-02 05:18:36.000","12.56606674194336","45.50265884399414","45.0","-4.0","1056.0","0.0","94","0.0","23.0","0.9","12","0.99","0.0","258.0","-4.0","false","0.0","1.447","-0.01","0.419","GPRS","4112.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848881","true","2022-03-02 05:18:37.000","12.566069602966309","45.50265884399414","38.0","-7.0","1058.0","0.0","94","0.0","23.0","0.9","12","1.01","0.0","193.0","-4.0","false","0.0","1.451","-0.011","0.418","GPRS","4112.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848882","true","2022-03-02 05:18:38.000","12.566071510314941","45.50265884399414","35.0","5.0","1053.0","0.0","93","0.0","23.0","0.9","12","1.01","0.0","330.0","-4.0","false","0.0","1.452","-0.012","0.412","GPRS","4106.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848883","true","2022-03-02 05:18:39.000","12.566071510314941","45.502655029296875","39.0","-6.0","1060.0","0.0","95","0.0","23.0","0.9","12","0.99","0.0","200.0","-4.0","false","0.0","1.451","-0.008","0.431","GPRS","4118.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848884","true","2022-03-02 05:18:40.000","12.566075325012207","45.502655029296875","37.0","-12.0","1057.0","0.0","94","0.0","23.0","0.8","13","1.01","0.0","208.0","-4.0","false","0.0","1.445","-0.01","0.419","GPRS","4115.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848885","true","2022-03-02 05:18:41.000","12.566075325012207","45.502655029296875","35.0","1.0","1064.0","0.0","93","0.0","23.0","0.8","14","1.0","0.0","120.0","-4.0","false","0.0","1.447","-0.011","0.43","GPRS","4109.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848886","true","2022-03-02 05:18:42.000","12.566075325012207","45.502655029296875","32.0","-11.0","1055.0","0.0","93","0.0","23.0","0.8","14","1.02","0.0","346.0","-3.0","false","0.0","1.448","-0.019","0.42","GPRS","4106.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848887","true","2022-03-02 05:18:43.000","12.566075325012207","45.50265121459961","33.0","2.0","1063.0","0.0","94","0.0","23.0","0.8","14","1.0","0.0","184.0","-3.0","false","0.0","1.449","-0.014","0.415","GPRS","4112.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848888","true","2022-03-02 05:18:44.000","12.566075325012207","45.50265121459961","34.0","1.0","1058.0","0.0","93","0.0","23.0","0.8","14","0.98","0.0","317.0","-3.0","false","0.0","1.455","-0.012","0.408","GPRS","4109.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848889","true","2022-03-02 05:18:45.000","12.566075325012207","45.50265121459961","37.0","-7.0","1054.0","0.0","92","0.0","23.0","0.8","14","1.0","0.0","320.0","-3.0","false","0.0","1.45","-0.013","0.409","GPRS","4104.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848890","true","2022-03-02 05:18:46.000","12.566075325012207","45.50265121459961","40.0","-6.0","1054.0","0.0","94","0.0","23.0","0.8","14","1.02","0.0","38.0","-3.0","false","0.0","1.45","-0.016","0.404","GPRS","4115.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848891","true","2022-03-02 05:18:47.000","12.566075325012207","45.502655029296875","34.0","-10.0","1047.0","0.0","93","0.0","23.0","0.8","14","0.98","0.0","163.0","-3.0","false","0.0","1.447","-0.015","0.427","GPRS","4106.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848892","true","2022-03-02 05:18:48.000","12.566073417663574","45.502655029296875","39.0","-9.0","1053.0","0.0","94","0.0","23.0","0.8","14","1.03","0.0","39.0","-3.0","false","0.0","1.443","-0.013","0.43","GPRS","4112.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848893","true","2022-03-02 05:18:49.000","12.566073417663574","45.502655029296875","37.0","-11.0","1054.0","0.0","92","0.0","23.0","0.8","14","0.98","0.0","334.0","-3.0","false","0.0","1.449","-0.01","0.427","GPRS","4104.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848894","true","2022-03-02 17:31:23.000","12.567825317382812","45.51778030395508","5.0","144.0","1044.0","0.0","100","0.0","24.0","1.1","9","39.89","0.2777777777777778","55.0","-8.0","false","1154.0","1.461","0.072","0.385","GPRS","4171.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848895","true","2022-03-02 17:31:30.000","12.567946434020996","45.51780700683594","14.0","-45.0","999.0","0.0","100","0.0","24.0","1.0","10","6.88","0.2777777777777778","359.0","-4.0","false","0.0","1.461","-0.044","0.424","GPRS","4154.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848896","true","2022-03-03 05:15:00.000","12.568387985229492","45.51771926879883","17.0","32.0","1040.0","0.0","100","0.0","28.0","1.9","7","39.43","0.0","27.0","-10.0","false","0.0","1.472","-0.065","0.399","GPRS","4160.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848897","true","2022-03-04 05:14:59.000","12.566214561462402","45.50093460083008","40.0","-28.0","1055.0","0.0","100","0.0","25.0","1.3","6","37.75","0.0","173.0","-7.0","false","663.0","1.46","-0.154","0.419","GPRS","4166.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848898","true","2022-03-04 05:15:00.000","12.56620979309082","45.50093460083008","36.0","-33.0","1049.0","0.0","94","0.0","25.0","1.3","6","0.99","0.0","3.0","-6.0","false","0.0","1.461","-0.151","0.408","GPRS","4112.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848899","true","2022-03-04 05:15:01.000","12.566176414489746","45.50093078613281","30.0","-36.0","1053.0","0.0","93","0.0","25.0","1.4","8","1.09","0.0","127.0","-4.0","false","0.0","1.46","-0.148","0.404","GPRS","4106.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
